sample,model,response_time,transcription,accuracy
83130888-6efc-45da-b9a3-76758eb11f3e.wav,groq-whisper-large-v3-turbo,0.68," Voitko kertoa sähköpostiosoitteesi? Joo, se on semmonen kuin ville.lehtinen9.outloop.com Oliko se ville.lehtinen9.outloop.com? Juu, oli se.",0.0
83130888-6efc-45da-b9a3-76758eb11f3e.wav,elevenlabs,1.54,"(kohinaa) Voitko kertoa sähköpostiosoitteesi? Joo, se on semmoinen kuin ville piste lehtinen yhdeksän ät outlook piste com. Oliko se ville piste lehtinen yhdeksän ät outlook piste com? Juu oli se. (juontaja kuiskaa) Ville piste Lehtinen.",0.0
83130888-6efc-45da-b9a3-76758eb11f3e.wav,fal,1.64,"Voitko kertoa sähköpostiosoitteesi? Joo, se on semmoinen kuin ville.lehtinen9atoutlook.com Oliko se ville.lehtinen9atoutlook.com? Joo, oli se.",0.0
83130888-6efc-45da-b9a3-76758eb11f3e.wav,speechmatics,0.0,,0.0
83130888-6efc-45da-b9a3-76758eb11f3e.wav,openai-gpt-4o-transcribe,1.22,"Joo, se on semmoinen kuin ville.lehtinen9@outlook.com.",0.0
83130888-6efc-45da-b9a3-76758eb11f3e.wav,latice,0.92,"Voitko kertoa sähköpostiosoitteesi? Joo, se on semmoinen kuin ville.lehtinen9 at outlook.com. Oliko se ville.lehtinen9 at outlook.com? Juu, oli se.",0.0
,,,,
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,deepgram-nova-3,1.59,"Mikä sun sähköpostiosoite on? Nora. Laakso73mail piste com Eli nora. Laakso73mail piste com Joo, Hotmail, joo.",0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,gladia,1.58,"Mikä sun sähköpostiosoite on? nora.laakso07shotmail.com Eli nora.laakso07shotmail.com Joo, Hotmail, joo.",0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,google-latest_long,1.59,Mikä sun sähköpostiosoite on? eli noora.laakso 07 hotmail.com Joo Stockman,0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,groq-whisper-large-v3,0.52," Mikä sun sähköpostiosoite on? noora.laakso07.com Eli noora.laakso07.com Joo, hotmail joo.",0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,groq-whisper-large-v3-turbo,0.49," Mikä sun sähköpostiosoite on? Noora.laakso07.hotmail.com Eli noora.laakso07.hotmail.com Joo, hotmail joo.",0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,elevenlabs,1.43,"Mikä sun sähköpostiosoite on? Noora piste Laakso nolla seitsemän at hotmail piste com. Eli noora piste laakso nolla seitsemän at hotmail, hotmail piste com. Joo. Hotmail, joo.",0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,fal,1.46,"Mikä sun sähköpostiosoite on? Noora.laakso07@hotmail.com Eli Noora.laakso07@hotmail.com Joo, Hotmail joo.",0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,speechmatics,0.0,,0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,openai-gpt-4o-transcribe,1.03,Mikä sun sähköpostiosoite on? Noora.laakso07@hotmail.com,0.0
8354fa36-f916-44db-a9fe-9c80979f9b7e.wav,latice,1.02,"Mä... mikä sun sähköpostiosoite on? Ööö... noora.laakso07... hotmail.com... Eli noora.laakso07... hotmail.com... Joo, hotmail joo.",0.0
,,,,
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,deepgram-nova-3,1.34,"S, Z, C, neljäkymmentäneljä.",0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,gladia,1.03,SZC404,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,google-latest_long,0.79,s z c404,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,groq-whisper-large-v3,0.37, SZC404,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,groq-whisper-large-v3-turbo,0.35, SZC404,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,elevenlabs,0.61,"Äss, zett, c neljä nolla neljä.",0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,fal,1.23,SZC404,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,speechmatics,0.0,,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,openai-gpt-4o-transcribe,0.74,SZC404.,0.0
836b467c-b5d6-46ae-8232-b5d8c627058c.wav,latice,0.36,SZC-404,0.0
,,,,
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,deepgram-nova-3,1.28,,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,gladia,1.15,Haluaisitte parastaa tällaisia arvoja? Ei tarvi.,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,google-latest_long,0.75,haluisitte tarkastella tämmösiä ei tarvi,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,groq-whisper-large-v3,0.39, Haluaisitte tarkastella tällaisia ruoatusta? Ei tarvi.,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,groq-whisper-large-v3-turbo,0.37," Haluaisitte tarkastua tämän järvipaatiosta? Hei, Tarvi!",0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,elevenlabs,0.66,Haluaisitko tarkistuttaa masi arvopaikan? Ei tarvi.,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,fal,1.27,Haluaisitte parastaa tällaisia ruokaa? Ei tarvi.,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,speechmatics,0.0,,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,openai-gpt-4o-transcribe,0.59,Ei tarvitse.,0.0
83921ce6-6e02-480f-8ca4-2925788ca26c.wav,latice,0.52,"Haluisitko tarkastaa, kannasi järjää taakse? – Ei tarvi.",0.0
,,,,
83b00b80-119b-476b-ade2-2b96e15882f8.wav,deepgram-nova-3,2.67,"Celcius Zorro, Vassabi, yksi, kaksi, neljä",0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,gladia,1.5,"Celsius, Zorro, Wasabi, 1, 2, 4.",0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,google-latest_long,0.93,Celsius 4,0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,groq-whisper-large-v3,0.33," Celsius, Zorro, Wasabi, 124.",0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,groq-whisper-large-v3-turbo,0.39," Celsius, chorro, wasabi, yks, kaks, neljä.",0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,elevenlabs,0.62,Celsius. Zorro Wasabi yks kaks neljä.,0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,fal,1.13,"Celsius, Zorro, Wasabi, 1, 2, 4.",0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,speechmatics,0.0,,0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,openai-gpt-4o-transcribe,0.71,Selssius tsorro wasabi yksi kaksi neljä.,0.0
83b00b80-119b-476b-ade2-2b96e15882f8.wav,latice,0.4,"Celsius, Zorro, Wasabi124",0.0
,,,,
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,deepgram-nova-3,1.05,Mikäs sun sähköpostiosoite on? Sanna-porhonengma piste com Eli sanna-porhonengma piste com Joo,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,gladia,1.35,Mikäs sun sähköpostiosite on? sanna-porhonen at gmail.com Eli sanna-porhonen at gmail.com Joo.,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,google-latest_long,2.02,Mikä sun sähköpostiosoite on? Anna alaviiva korhonen@gma.com eli Sanna alaviiva korhonen@gmail.com joo,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,groq-whisper-large-v3,0.43, Mikäs sun sähköpostiosite on? Sanna-porhonen at gmail.com Eli Sanna-porhonen at gmail.com Joo.,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,groq-whisper-large-v3-turbo,0.41, Mikä sun sähköpostiosate on? Sanna-Porhonen at gmail.com Eli Sanna-Porhonen at gmail.com,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,elevenlabs,1.09,"Mm. Mikäs sun sähköpostiosoite on? Ää, sanna alaviiva Korhonen at gmail piste com. Eli sanna_alaviiva_korhonen@gmail.piste.com. Joo.",0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,fal,1.45,Mikäs sun sähköpostiosite on? sanna-porhonen@gmail.com Eli sanna-porhonen@gmail.com Joo.,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,speechmatics,0.0,,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,openai-gpt-4o-transcribe,1.42,Mikäs sun sähköposti osoite on?,0.0
83bb38d3-d4c6-4c37-896a-5c0afa40f9f4.wav,latice,0.63,Mikäs sun sähköpostiosoite on? – Sanna-porhonen at gmail.com. – Eli Sanna-porhonen at gmail.com.,0.0
,,,,
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,deepgram-nova-3,1.21,"Celcius Zorro, Vassabi, yksi, kaksi, neljä",0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,gladia,1.07,"Celsius, Zorro, Wasabi, 1, 2, 4.",0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,google-latest_long,0.99,Celsius 4,0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,groq-whisper-large-v3,0.44," Celsius, Zorro, Wasabi, 124.",0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,groq-whisper-large-v3-turbo,0.31," Celsius, chorro, wasabi, yks, kaks, neljä.",0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,elevenlabs,0.59,Celsius. Zorro Wasabi yks kaks neljä.,0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,fal,1.33,"Celsius, Zorro, Wasabi, 1, 2, 4.",0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,speechmatics,0.0,,0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,openai-gpt-4o-transcribe,1.31,Selsius tsorro wasabi yksi kaksi neljä.,0.0
840d16c8-a500-402d-a51f-1ffd057f8e4f.wav,latice,0.39,"Celsius, Zorro, Wasabi124",0.0
,,,,
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,deepgram-nova-3,1.58,,0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,gladia,1.57,"Voitko kuvailla renkaanlaitteet perjantailla 8.9. kello 8.30? Ei sekään. Miten sitten tuo tiistain 18.19 kello 8.30? Joo, otetaan se.",0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,google-latest_long,2.2,Niin voitais kuvata renkaa laittaa perjantaina 8.98. Ei sekään. No mites sit toi tiistain 121 KL 830. No joo otetaan se,0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,groq-whisper-large-v3,0.52," Miten te olette? Niin, voitko kuvailla renkaan laittaa perjantailla 18.9. kello 8.30? Ei sekään. No, mites sit toi tiistai 18.15 kello 8.30? No, joo, asetaan se.",0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,groq-whisper-large-v3-turbo,0.72," Kyllä. Voitaisi kuvata renkaa laittaa perjantaina 8.90 klo 8.30? Ei se käy. Miten sitten tui tiistain 18.19 klo 8.30? No joo, asetaan se.",0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,elevenlabs,1.77,"Löytyy. Niin, voitaisko varata renkaat vaikka perjantaina kahdeksas yheksättä kello kaheksan kolmekymmentä? Ei se käy. No mites sit toi tiistai kahdestoista yheksättätoista kello kaheksan kolmekymmentä? No joo, otetaan se.",0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,fal,1.45,"Voitko kuvailla renkaan laittaa perjantaina 18.19.208? Ei se käy. Miten sitten tuo tiistain 18.19.208? Joo, asetaan se.",0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,speechmatics,0.0,,0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,openai-gpt-4o-transcribe,2.48,"Niin, voitaisko varata renkaanvaihto perjantaina 8.9. klo 8.30?",0.0
84610d69-f7fd-4ac0-ad4d-250db30b61ac.wav,latice,0.78,"Miten? Niin, voisiko kummata renkaan, perjantai-8983? Enkä se käy. No mitä sitten toi tiistan 18.11.1830? No, joo, otetaan se.",0.0
,,,,
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,deepgram-nova-3,1.75,Mikäs sinun sähköpostiosoitteesi oli? Se oli sellainen kuin mike. Lanehotmail piste com Oliko se mike. Leinehotmail piste com? Joo kyllä.,0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,gladia,1.41,"Mikäs sinun sähköpostiosoitteesi oli? Joo, se oli semmonen kuin Mike.lane at hotmail.com Oliko se Mike.lane at hotmail.com? Joo, kyllä.",0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,google-latest_long,1.93,Mikäs sinun sähköpostiosoitteesi oli? Joo se oli semmonen ku mike.lane@ hotmail.com. Oliko se minkä pisteen.com Joo kyllä?,0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,groq-whisper-large-v3,0.73," Mikäs sinun sähköpostiosoitteesi oli? Joo, se oli semmoinen kuin mike.laneathotmail.com Oliko se mike.laneathotmail.com? Joo, kyllä.",0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,groq-whisper-large-v3-turbo,0.5," Mikä sinun sähköpostiosoitteesi oli? Joo, se oli semmonen kuin mike.lane.at.hotmail.com Oliko se mike.lane.at.hotmail.com? Joo, kyllä.",0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,elevenlabs,1.73,"Mikäs sinun sähköpostiosoitteesi oli? Joo, se oli semmonen ku mike piste lane hotmail piste com. Oliko se mike piste lane hotmail piste com? Joo kyllä. (kohinaa)",0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,fal,1.57,"Mikäs sinun sähköpostiosoitteesi oli? Joo, se oli semmonen kuin Mike.lane@hotmail.com. Oliko se Mike.lane@hotmail.com? Joo, kyllä.",0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,speechmatics,0.0,,0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,openai-gpt-4o-transcribe,1.37,Mikäs sinun sähköpostiosoitteesi oli?,0.0
853fe787-f163-4400-bf50-bf7f8fc1de4b.wav,latice,0.76,"Mikäs sinun sähköpostiosoitteesi oli? Joo, se oli semmoinen kuin mike.laneathotmail.com. Oliko se mike.laneathotmail.com? Joo, kyllä.",0.0
,,,,
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,deepgram-nova-3,1.08,Z-Z-Z-999.,0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,gladia,1.36,"Tätätät, ysi",0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,google-latest_long,0.62,z99,0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,groq-whisper-large-v3,0.38," Tätätät, ysi ysi ysi.",0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,groq-whisper-large-v3-turbo,0.34," Tät, tät, tät, usi, usi, usi.",0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,elevenlabs,0.48,ZZZ 999.,0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,fal,1.13,"Tätätät, ysi ysi ysi.",0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,speechmatics,0.0,,0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,openai-gpt-4o-transcribe,0.68,Tset tset tset 999.,0.0
854bf1bf-7e90-4ded-8afa-5e2ffd8a6beb.wav,latice,0.33,ZZZ 999,0.0
,,,,
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,deepgram-nova-3,9.37,Sylinteri kansi,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,gladia,0.88,Syylin teri kansi.,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,google-latest_long,0.41,sylinterikan,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,groq-whisper-large-v3,0.4, Syylin terikansi.,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,groq-whisper-large-v3-turbo,0.34, Syyliin terikansi.,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,elevenlabs,0.5,Sylinterikansi.,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,fal,1.12,sylinterikansi.,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,speechmatics,0.0,,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,openai-gpt-4o-transcribe,1.08,Syylinterikansi.,0.0
856756cd-dfca-4ed4-a1b0-44eedc9a0a70.wav,latice,0.34,Sylinterikansi,0.0
,,,,
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,deepgram-nova-3,1.14,SZC neljäkymmentäneljä.,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,gladia,1.71,SZC 404,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,google-latest_long,1.83,szc404,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,groq-whisper-large-v3,0.32, SZC 404,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,groq-whisper-large-v3-turbo,0.35, SZC Neljana Neljana Neljana,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,elevenlabs,0.51,Szcz 404.,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,fal,1.08,SZC 404,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,speechmatics,0.0,,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,openai-gpt-4o-transcribe,1.12,SCC404.,0.0
8589a4e2-2222-4e95-87a3-292e64cf761e.wav,latice,0.34,SZC-404,0.0
,,,,
8621a9e3-4c76-4810-94b1-492fe650e777.wav,deepgram-nova-3,1.03,Kesädia Xorro seitsemänsataaseitsemänkymmentäyksi,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,gladia,1.2,Kesädiia Extra Zorro 771,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,google-latest_long,0.68,kesädi ja Xtra Zorro 771,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,groq-whisper-large-v3,0.4, Kesadi ja Extra Zorro 771,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,groq-whisper-large-v3-turbo,0.26, Quesadia Extra Chorro 771,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,elevenlabs,0.67,Quesadilla X-tra Zorro seittemän seittemän yks.,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,fal,1.1,Kesadiia Extra Zorro 771,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,speechmatics,0.0,,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,openai-gpt-4o-transcribe,0.8,Quesadilla Extra Zorro 771.,0.0
8621a9e3-4c76-4810-94b1-492fe650e777.wav,latice,0.41,Kesadiia Xtra Zorro 771,0.0
,,,,
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,deepgram-nova-3,2.39,B-B-B-kahdeksankymmentäkahdeksan,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,gladia,1.18,BVB 808,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,google-latest_long,0.55,b b 88,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,groq-whisper-large-v3,0.4, BVB 808,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,groq-whisper-large-v3-turbo,0.36, BVB 808,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,elevenlabs,0.49,BVB 808.,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,fal,1.21,BVB808,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,speechmatics,0.0,,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,openai-gpt-4o-transcribe,1.02,BVV808.,0.0
86eaac26-6c70-4f27-9ac2-283ac94bcf4c.wav,latice,0.36,BVB-808,0.0
,,,,
87f9387c-b30e-4343-b821-74f46584952f.wav,deepgram-nova-3,1.19,"Mikä sinun sähköpostiosoitteesi oli? Aleksiagento piste ai Oliko se aleksiagento piste ai? Joo, kyllä.",0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,gladia,1.5,"Mikäs sinun sähköpostiosoitteesi oli? alexi at agenton.ai Oliko se alexi at agenton.ai? Joo, kyllä.",0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,google-latest_long,1.54,Mikä sinun sähköpostiosoitteesi oli? Aleksi agenton.io Oliko se Aleksi agenton.a? Joo joo kyllä.,0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,groq-whisper-large-v3,0.4," Mikäs sinun sähköpostiosoitteesi oli? alexi at agenton.ai Oliko se alexi at agenton.ai? Joo, joo, kyllä.",0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,groq-whisper-large-v3-turbo,0.36," Mikä sinun sähköpostiosoitteesi oli? Aleksi at agenton.ai Oliko se Aleksi at agenton.ai? Joo, kyllä.",0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,elevenlabs,1.09,"Mikäs sinun sähköpostiosoitteesi oli? Aleksi at agenton piste ai. Oliko se Aleksi at agenton piste ai? Joo joo, kyllä.",0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,fal,1.58,"Mikäs sinun sähköpostiosoitteesi oli? alexi@agenton.ai Oliko se alexi@agenton.ai? Joo, joo, kyllä.",0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,speechmatics,0.0,,0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,openai-gpt-4o-transcribe,1.63,Mikäs sinun sähköpostiosoitteesi oli?,0.0
87f9387c-b30e-4343-b821-74f46584952f.wav,latice,0.69,"Mikä sinun sähköpostiosoitteesi oli? aleksi at agenton.ai. Oliko se aleksi at agenton.ai? Joo, joo, kyllä.",0.0
,,,,
883c6564-16cc-417a-8600-32c655304e83.wav,deepgram-nova-3,1.03,Saisinko sinun AYS kilometrimäärä? Kymmenen nolla.,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,gladia,0.99,Saisinko sinun autosi kilometrimäärän? 10 000,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,google-latest_long,0.75,Saisinko sinun autosi kilometrimäärän 10 000?,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,groq-whisper-large-v3,0.28, Saisinko sinun autosi kilometrin määrää? Kymmenen tuohon.,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,groq-whisper-large-v3-turbo,0.41, Saisinko sinun autosi kilometrin määrän? Kyllä minä en tohoittaa.,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,elevenlabs,0.84,(auton kohinaa) Saisinko sinun autosi kilometrimäärän. Kymmenentuhatta. (rytmikästä musiikkia),0.0
883c6564-16cc-417a-8600-32c655304e83.wav,fal,1.25,Sääsinkö sinun auttisi kilometrin määrää? - 10 000.,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,speechmatics,0.0,,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,openai-gpt-4o-transcribe,0.74,Saisi sinun auton kilometrimäärä?,0.0
883c6564-16cc-417a-8600-32c655304e83.wav,latice,0.49,Säisinkö sinun autoksiin kilometrin määrän? 10 000,0.0
,,,,
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,deepgram-nova-3,0.76,TXR satakaksitoista,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,gladia,0.9,TXR 118,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,google-latest_long,0.52,txr 118,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,groq-whisper-large-v3,0.35, TXR 118,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,groq-whisper-large-v3-turbo,0.39, TXR 118.,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,elevenlabs,0.48,TXR118.,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,fal,0.77,TXR 118,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,speechmatics,0.0,,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,openai-gpt-4o-transcribe,0.61,TXR118.,0.0
88457d1b-1f0c-4383-8d75-c497ebd3d16a.wav,latice,0.37,TXR-118,0.0
,,,,
88913976-b27b-44d1-a19f-26f402ff1805.wav,deepgram-nova-3,0.7,XFX seitsemäntuhatta seitsemän,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,gladia,0.98,XFX707,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,google-latest_long,0.61,xfx707,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,groq-whisper-large-v3,0.34, XFX707,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,groq-whisper-large-v3-turbo,0.33, XFx707,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,elevenlabs,0.74,(mikrofonin kahinaa) XFX 707. (mikrofonin kahinaa),0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,fal,1.18,XFX707,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,speechmatics,0.0,,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,openai-gpt-4o-transcribe,1.3,XFX707.,0.0
88913976-b27b-44d1-a19f-26f402ff1805.wav,latice,0.36,XFX-707,0.0
,,,,
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,deepgram-nova-3,2.72,B-B-B-kahdeksankymmentäkahdeksan,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,gladia,1.11,BVB 808,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,google-latest_long,0.71,b b 88,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,groq-whisper-large-v3,0.34, BVB 808,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,groq-whisper-large-v3-turbo,0.25, BVB 808,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,elevenlabs,0.51,BVB 808.,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,fal,1.2,BVB808,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,speechmatics,0.0,,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,openai-gpt-4o-transcribe,1.19,BMW 808.,0.0
894f57c6-b67f-4e5a-81aa-9e79a011bab1.wav,latice,0.35,BVB-808,0.0
,,,,
8a5a8586-df9c-4c16-aa9e-9f1e0bbe35ab.wav,deepgram-nova-3,1.03,"Veikko, Risto, Filippa, kuusisataakuusi",0.0
8a5a8586-df9c-4c16-aa9e-9f1e0bbe35ab.wav,gladia,1.01,Veikko Risto Filippa 106.,0.0
8a5a8586-df9c-4c16-aa9e-9f1e0bbe35ab.wav,google-latest_long,0.75,Veikko Risto Filippa 106,0.0
8a5a8586-df9c-4c16-aa9e-9f1e0bbe35ab.wav,groq-whisper-large-v3,0.54, Veikko Risto Filippa 106,0.0
8a5a8586-df9c-4c16-aa9e-9f1e0bbe35ab.wav,groq-whisper-large-v3-turbo,0.56, Veikko Risto Filippa 106,0.0
